Date,Log_Returns,Realised_Volatility,RSI,MACD,Normalised_Volume,Momentum
2012-03-02,-0.0032512796863370936,0.0820307792464741,67.9714125363756,-0.07611097186827243,0,0.008534156997831
2012-03-05,-0.0038775078264520996,0.08420398865939441,58.81215930668226,-0.11838600637172303,0,0.0022767816501534366
2012-03-06,-0.015489342896132616,0.0892340212393548,46.07533787685208,-0.23990324842607258,0,-0.013838248944569531
2012-03-07,0.006877297086222775,0.09238208371930129,55.056142854616134,-0.27282122510077766,0,-0.00370512180737248
2012-03-08,0.009770116595752349,0.09794110474319517,54.30389271802857,-0.23044361797614688,0,0.001796825269172686
2012-03-09,0.003624423833399794,0.09835423845245317,55.17151916962257,-0.17870891377615195,0,0.00375606939369888
2012-03-12,0.0001599872013651075,0.09833476375832165,54.80259605719823,-0.14400366961249633,0,0.0025582039983840232
2012-03-13,0.017969575734208182,0.11111099762349404,66.97970329617769,-0.014432984653042324,0,0.01732245519365283
2012-03-14,-0.001196715778771166,0.11008829099103792,64.18701804765334,0.052603345288035896,0,0.020941939504674822
2012-03-15,0.005949267958596901,0.11076901095541752,66.0735443670324,0.12019891267593852,0,0.020748133054350637
2012-03-16,0.0011183743861645189,0.10768936852167663,65.99017538003311,0.15500797293641977,0,0.02521820852009471
2012-03-19,0.003966124519876819,0.10306980290655035,66.28217569599477,0.18450950683152523,0,0.03329126286805284
2012-03-20,-0.0030055120298288483,0.1043582605945502,67.6121307224548,0.16610360434896787,0,0.046271549504063314
2012-03-21,-0.0018727525068012742,0.10499468862149694,63.417396998375644,0.12521024858078178,0,0.037156558027990005
2012-03-22,-0.00723309588210801,0.1080289658916353,60.24551098814237,0.039586933140876024,0,0.019670644328267484
2012-03-23,0.003104177053275335,0.10769123748519614,64.63365579200854,-0.0069498909704339695,0,0.019140301925193892
2012-03-26,0.013790472813208082,0.11625733949355392,83.12009677589404,0.038924921847431904,0,0.03312678387230772
2012-03-27,-0.002820975211702688,0.11732578352832874,78.47759730072195,0.03863017226053089,0,0.01186925243695236
2012-03-28,-0.0049542520651388285,0.11922210917117536,70.04422239232618,-0.003664115631086373,0,0.008074251396078758
2012-03-29,-0.0016092942195895254,0.11775431226053984,66.85262205059288,-0.04955345964037061,0,0.00048338364959632507
2012-03-30,0.0036911792083531973,0.11678636358726224,68.48177324070681,-0.06282069038908777,0,0.003060746227304234
2012-04-02,0.007476977605542869,0.1175716496311265,63.29473781010052,-0.03142877318444959,0,0.006588534292462089
2012-04-03,-0.003996977281818482,0.11764360756313229,60.5133884095306,-0.044119740160310394,0,0.005591031314142958
2012-04-04,-0.010255407384280992,0.10910521796372868,48.12048862031619,-0.12172521566222827,0,-0.002803258875711534
2012-04-05,-0.000629197903491873,0.10790957512326162,46.83436224826953,-0.17685743267599408,0,0.003803919219939278
2012-04-09,-0.011422994690448936,0.11250240286955268,37.068619821922645,-0.2797611774774449,0,-0.010673103017279861
2012-04-10,-0.017229580422287567,0.12754365029551892,31.36315951978804,-0.4401565593920097,0,-0.04089097302018074
2012-04-11,0.0074213932100534695,0.1304140451108572,37.18827004049612,-0.4806640724792727,0,-0.031016944611177655
2012-04-12,0.013684932696769323,0.12360804902439826,48.16657289938089,-0.4048496961035549,0,-0.012786518063243713
2012-04-13,-0.012553466071619985,0.1307174571906007,41.34524943463096,-0.4162813955968099,0,-0.02353184545790088
2012-04-16,-0.0005041270506907744,0.12839279419098432,32.794804698978425,-0.4086626813277105,0,-0.02761984721279709
2012-04-17,0.01536830038078295,0.14046565327912072,42.92426869360341,-0.29344330729808105,0,-0.01991612526645703
2012-04-18,-0.004063243805802107,0.14003356017653812,43.302233166949115,-0.23277741646578887,0,-0.019981069866197743
2012-04-19,-0.005951676139496506,0.140976683515792,41.671689491197085,-0.22015972947990178,0,-0.0157542427362497
2012-04-20,0.0011683172515368093,0.14112729038078461,40.3218250893679,-0.19512464945215607,0,-0.013983455039228265
2012-04-23,-0.008443546622908008,0.14187910948239954,33.2686434759315,-0.2205101393723241,0,-0.0110412891109809
2012-04-24,0.0036732453662959904,0.14209459165979313,36.64773935932359,-0.20347104367792906,0,0.009848307737869044
2012-04-25,0.013552745250832804,0.14178771298364493,47.405501655423,-0.10080675788006474,0,0.016059063929739548
2012-04-26,0.006657787664066504,0.14393523363828054,50.56621624403728,0.009411069945554226,0,0.008944097753840197
2012-04-27,0.0024110909826379574,0.1432746226485372,56.81311793124011,0.09289267521129213,0,0.02415603534676869
2012-04-30,-0.00389156231570713,0.14379994206335428,64.3373714987855,0.11667432999037426,0,0.020692642397249994
2012-05-01,0.005642053639396835,0.14461860175786123,63.75296912983867,0.15955424885588623,0,0.010813256465059151
2012-05-02,-0.002500122703844085,0.14214991843258584,56.16359264295363,0.16219130179033753,0,0.012394515524116079
2012-05-03,-0.007688480765759338,0.14383810882290426,59.42911192105531,0.10769350337295189,0,0.010637710101458975
2012-05-04,-0.01627878333362004,0.15022986139518613,49.82530289340883,-0.030950758844964565,0,-0.0068420586370024905
